# -------------------------------------------------------------------------------------------
# robot: 127.0.0.1  interface: wlan0   gateway: 192.168.2.1   
# scanning network for network devices...
# 192.168.2.1	98:9b:cb:93:ac:67	(Unknown)
# 192.168.2.9	00:15:99:e4:be:1d	Samsung Electronics Co., LTD
# 192.168.2.20	56:e6:36:b0:bd:e7	(Unknown)
# 192.168.2.30	d8:47:32:a9:fb:bc	(Unknown)
# 192.168.2.76	80:3f:5d:bf:c8:03	Winstars Technology Ltd
# 192.168.2.104	1c:1b:b5:d7:48:c6	(Unknown)
# 192.168.2.252	00:16:67:e0:14:43	A-TEC Subsystem INC.
# 192.168.2.25	ec:3c:bb:3b:ef:b0	(Unknown)
# measuring network device signal...
23-02-19 09:51:20,D8:47:32:A9:FB:BC,2,30.9,15.15,-10.24,2,-58,-58,-58,52,52,52,0,0.005,0.005,0.005
# error reading robot summary
# error reading robot summary
# -------------------------------------------------------------------------------------------
# robot: 127.0.0.1  interface: wlan0   gateway: 192.168.2.1   
# scanning network for network devices...
# 192.168.2.1	98:9b:cb:93:ac:67	(Unknown)
# 192.168.2.30	d8:47:32:a9:fb:bc	(Unknown)
# 192.168.2.76	80:3f:5d:bf:c8:03	Winstars Technology Ltd
# 192.168.2.252	00:16:67:e0:14:43	A-TEC Subsystem INC.
# 192.168.2.9	00:15:99:e4:be:1d	Samsung Electronics Co., LTD
# 192.168.2.20	56:e6:36:b0:bd:e7	(Unknown)
# 192.168.2.25	ec:3c:bb:3b:ef:b0	(Unknown)
# 192.168.2.104	1c:1b:b5:d7:48:c6	(Unknown)
# measuring network device signal...
# 192.168.2.1	98:9b:cb:93:ac:67	(Unknown)
# 192.168.2.20	56:e6:36:b0:bd:e7	(Unknown)
# 192.168.2.30	d8:47:32:a9:fb:bc	(Unknown)
# 192.168.2.76	80:3f:5d:bf:c8:03	Winstars Technology Ltd
# 192.168.2.252	00:16:67:e0:14:43	A-TEC Subsystem INC.
# 192.168.2.9	00:15:99:e4:be:1d	Samsung Electronics Co., LTD
# 192.168.2.25	ec:3c:bb:3b:ef:b0	(Unknown)
# measuring network device signal...
23-02-19 10:58:25,D8:47:32:A9:FB:BC,1,27.9,-2.48,-7.08,1,-49,-49,-49,61,61,61,0,0.005,0.005,0.005
23-02-19 10:58:34,D8:47:32:A9:FB:BC,1,27.9,-2.41,-7.47,1,-52,-53,-49,58,57,61,0,0.233,0.004,1.377
23-02-19 10:58:37,D8:47:32:A9:FB:BC,1,27.9,-2.26,-8.14,1,-53,-53,-53,57,57,57,0,0.004,0.003,0.004
23-02-19 10:58:40,D8:47:32:A9:FB:BC,1,27.9,-2.16,-8.83,1,-54,-55,-53,56,55,57,0,0.004,0.004,0.004
23-02-19 10:58:45,D8:47:32:A9:FB:BC,1,27.9,-2.09,-9.40,1,-56,-56,-55,54,54,55,0,0.568,0.004,1.693
23-02-19 10:58:57,D8:47:32:A9:FB:BC,1,27.9,-1.10,-9.09,1,-57,-57,-56,53,53,54,0,0.192,0.003,1.691
23-02-19 10:59:01,D8:47:32:A9:FB:BC,1,27.9,-0.52,-8.83,1,-58,-58,-57,52,52,53,0,0.005,0.004,0.005
